Label;year
W2167928095;2007
W2145131083;2003
W1575344959;2002
W230841558;2000
W1556215917;1991
W1498853351;1995
W2077336829;1993
W1522521999;2008
W12176998;1997
W80001594;1997
W109314169;2003
W163617806;2004
W300863175;2003
W588200010;1993
W1482437648;1999
W1589869265;2001
W1934503418;1999
W1982705126;1997
W2005668010;2003
W2042539887;1997
W2049774838;1998
W2093521908;1999
W2094349848;2007
W2104522428;2006
W2110838988;1994
W2111389429;2007
W2115625494;2007
W2120467747;1998
W2121059046;2007
W2130306321;2002
W2144203166;2005
W2158393819;2000
W2159741116;2002
W2162017695;1998
W2239619761;1999
W2302254143;1998
W2333004382;1996
W2567679819;1999
W2598316382;2013
W2798276269;1990
W3095657458;1994
W1588530666;2012
W2199047409;2004
W1531814423;1989
W1543128278;2004
W2152304674;2007
W1978966747;2004
W645690698;2000
W1551895856;2004
W1980049843;1999
W1979270983;2004
W1485776068;1993
W187417622;1994
W1517902622;1983
W1574420932;1998
W1730308376;2002
W2145440184;1993
W2248443615;2005
W2491592274;2003
W2804558222;2018
W1915213026;2015
W1992925847;2009
W2001986102;1996
W2002396498;2014
W2020903506;2013
W2032742749;2009
W2054300071;2014
W2057198357;2005
W2075844317;2001
W2091473030;2007
W2101765894;2003
W2128075985;2005
W2150140969;2003
W2403882684;2016
W2742540055;2017
W2795077944;2018
W2801000328;2018
W4240411793;2009
W4241021229;2015
W4241547844;2008
W4253275069;2004
W4256418401;2014
W1597028168;2007
W47063893;2006
W225848894;2005
W430519370;2003
W1508984685;1999
W1694797164;2001
W2045432907;1995
W2048116617;1995
W2051414660;2003
W2057432482;1986
W2073116184;2000
W2104357911;2009
W2725975797;2004
W2004912693;2014
W18862804;2006
W249883844;2003
W601572339;2009
W639252838;2004
W957069762;2008
W1496636991;2007
W1503894330;2006
W1803845998;1992
W1902784025;1999
W1968766832;2009
W2068551893;2002
W2134345687;2007
W2108463896;2000
W2027624105;2002
W2166580152;2005
W1482949448;2001
W1498676379;2004
W1660123436;1996
W1987930784;1964
W1989153171;1995
W2008432737;2000
W2160752569;2000
W2992889054;2004
W3184295504;2000
W2477139140;2016
W52770770;2007
W147374063;2003
W156232159;2010
W1028866307;2013
W1505151050;2006
W1517448321;2007
W1557041567;2007
W1594781181;2003
W1892531023;2003
W2023355074;2007
W2033067762;2010
W2061936223;2002
W2101734015;2007
W2103476311;2006
W2112997327;2001
W2137691284;2007
W2143402877;2010
W2170615644;2002
W2302857447;2016
W2350811502;2015
W2802768594;2012
W2805494358;2015
W3122477212;2016
W2031886285;1999
W1551440099;2005
W42762005;2005
W64150283;2004
W141994778;2005
W219019736;2002
W222527769;2003
W277225571;2004
W283118378;2005
W1968015242;2003
W2169847731;2004
W2182945780;['']
W2262726390;2004
W2097151706;2013
W2073508127;2010
W2186932195;['']
W2345474961;2011
W2513243063;2010
W2149797310;2009
W161220985;1982
W1518282041;2005
W1535081864;1977
W2045876731;1971
W1595581050;2006
W1543747760;2003
W1587585499;1993
W1602020322;2014
W1483235608;2001
W1595035946;2003
W1964220274;2012
W2024879617;2010
W2286022308;1995
W2739345573;1995
W2756667539;1997
W49714865;2003
W2186470788;2009
W215890102;2004
W1975055889;1999
W2490635191;2004
W2538964123;2012
W267487231;1993
W560435351;2002
W1590966113;2007
W1964659143;2006
W2017659534;2003
W2019662152;2000
W3036020262;2020
W59113532;2008
W1545588353;2014
W1979511254;1989
W2097412619;2008
W2730967956;2016
W76096874;2006
W88969796;2003
W950940543;2006
W2102232200;2000
W2245630945;2004
W2488802829;2006
W1144690712;2013
W16582015;2000
W250811700;2011
W581784256;2010
W1481119652;1996
W1508372136;2009
W1521648562;1998
W1550274787;2004
W1973616933;1999
W2007585292;1994
W2051046105;1999
W2317667873;2010
W2418593658;2010
W2488779100;2011
W2725272148;1992
W142230514;2005
W1997787899;1990
W1592196483;2014
W1635255150;2009
W2284666997;1999
W3207415189;2011
W2046420150;2003
W61903501;['']
W137095281;2003
W1513739421;2003
W1522053925;2006
W2120820700;2004
W2093165058;2014
W2769721;2005
W1487019888;1998
W1505698489;2009
W1533200881;2018
W1543166800;1980
W1981759308;1993
W1985800746;2014
W1994329799;2008
W2032806610;2009
W2085404631;2011
W2093585558;2011
W2152585180;2010
W3202737686;['']
W2164998782;2009
W145399022;2000
W185486004;1996
W1785956180;1991
W2014752452;2001
W2024372407;1992
W2048722918;1998
W2148483595;1999
W2165714634;2009
W92661152;2008
W1496728131;2006
W1508860800;1987
W2100285605;2005
W2112052046;2007
W2181770648;2010
W1482594678;2008
W2182417426;['']
W3158865968;['']
W2184274529;['']
W1980556859;1998
W2127955360;1999
W3023229558;1995
W2186561981;2013
W185527319;2010
W1975486891;1984
W1984727867;2007
W1989999045;2010
W2078766867;2010
W2101716051;2013
W2129958653;2009
W2519534783;2014
W2618807928;2000
W2270200447;['']
W1548469912;2011
W3147172832;1993
W2313579277;2014
W47070747;1994
W124532054;1998
W146469906;1998
W197816594;1992
W237226969;1997
W610986973;1998
W1543848611;1998
W1850850950;1995
W1961867604;1998
W2028485287;1997
W2070930599;1996
W2123087148;1997
W2241577242;2000
W2341426400;2016
W28464455;2015
W87517863;2010
W136527153;2004
W229536576;2009
W578493518;2010
W659417359;2012
W1487569121;2008
W1488977365;['']
W1563668809;2001
W1643275796;2012
W2342701739;2016
W2582427438;['']
W1567170300;1986
W2328325205;1964
W2604425560;2020
W2626782572;2020
W3006102241;2019
W1563966208;2005
W1987625790;2016
W2004029434;2012
W2008180042;2007
W2039081338;2014
W2090266317;2008
W2146146233;2008
W2525327990;2016
W2611626006;2017
W2796791021;2018
W2886477952;2019
W2887538247;2018
W2898203510;2018
W2913144876;2019
W4312881825;2022
W150850289;2005
W2098500643;2009
W2484613530;1941
W2751865693;2017
W2884601934;2017
W3008286572;2016
W4253253394;2020
W2167829442;2015
W91289126;2012
W3108544650;2015
W2169013725;1997
W1520189359;1979
W2108686696;1996
W2130176525;1993
W2165005075;1994
W2171961839;2002
W1536508630;2000
W1920099804;2000
W2018382073;2001
W2082377701;2000
W2083209617;2000
W2167563114;2000
W2181337164;2003
W194292892;1995
W2941887753;2018
W2181785713;2011
W80544557;2003
W169823395;1995
W321020896;2002
W338657279;1983
W564249880;1993
W591416282;2000
W1535567078;2003
W1539663243;2009
W1550174862;1985
W1550338201;1984
W1956700811;1967
W1968203997;1999
W1981658979;2006
W1997599259;2007
W2009024295;1993
W2010653103;2008
W2021191823;1992
W2028629242;2006
W2042140626;2004
W2044717679;1997
W2045349819;1923
W2048260797;1996
W2051779634;2006
W2054510040;2006
W2058006138;2003
W2071270628;2007
W2084213965;2008
W2088613181;2008
W2104482877;2005
W2129425267;2007
W2168086969;2004
W2553085322;1983
W2998851992;2020
W2032359173;2003
W2030967003;2006
W2118200559;2007
W1486000578;1996
W1535599503;2003
W1992010343;1992
W2020235753;2000
W2031236941;2001
W2043615999;1996
W2063517061;2000
W2104493079;2002
W2125991948;1999
W2152454077;2003
W2154774499;1987
W2162385582;2000
W2171099607;2002
W4231060244;1998
W4245644827;2003
W2146120708;1991
W2033739647;2001
W2945424237;1978
W2798268921;1919
W1780382453;1998
W2047418497;2012
W2135943618;1978
W1585818825;2015
W1569132324;1996
W2057742939;1996
W1707104629;1974
W1568596295;1997
W1606308705;1971
W2073014339;2005
W39102387;2001
W48995315;2001
W186010904;['']
W1485658078;1999
W1493688518;1999
W1508014649;1999
W1553512430;1992
W1559609998;['']
W1574779036;2002
W1731137735;2001
W1982548025;2001
W2118401400;1997
W2737396580;2002
W2914743638;2001
W2980289726;2008
W2140960834;2005
W2147668168;2003
W2275687947;2004
W610788732;1921
W1490349051;1991
W1599334645;1993
W1666357285;2014
W1970209023;1976
W2105485490;1986
W2116343313;1966
W2175712524;1995
W2141378477;2005
W2012009776;1993
W2088560715;2000
W1996471421;1960
W2516489792;2016
W2219903;1989
W149410319;2003
W154838537;2005
W162771238;2012
W276266041;2015
W281417399;2004
W1491244358;2008
W1544789179;2011
W1571008438;2008
W1581659377;2006
W1618400674;2012
W1898103075;2014
W1966576448;1982
W1972077134;2000
W1984251878;2007
W2013069304;2010
W2013818045;2019
W2026569904;2009
W2055059352;2010
W2057236285;1998
W2086235321;2012
W2118212065;2005
W2118272271;2008
W2121929004;2012
W2122410182;1995
W2153821746;2006
W2166827970;2014
W2245491363;2007
W2337134423;2003
W2395972321;2008
W2733984352;1992
W1983632758;2002
W118911568;2000
W1491802286;1991
W1509793849;1999
W1569936049;1998
W1588158593;1998
W1741471588;1991
W2019555794;1993
W2029706073;1999
W2141344980;1992
W2075961437;2014
W2064603402;2012
W2149392075;2003
W2164142757;1993
W8628295;1988
W589817953;2005
W1488325380;1992
W1743495032;1992
W2160565291;2005
W2200659853;2009
W2622718739;2020
W2077982554;2007
W2181920823;2013
W2010041555;2013
W2117668963;2005
W2049369552;2000
W2132028633;2000
W2586991697;2000
W2770277111;2018
W104823934;2011
W1524002627;2013
W3123462075;2007
W2898350252;2018
W565268870;2004
W1970461072;2010
W43343511;1988
W108263999;1963
W149901488;1998
W1486973899;1987
W1966569557;1960
W1968767283;1994
W1988731274;1990
W2014804106;1979
W2037927866;1989
W2042821833;1987
W2138069637;2002
W2140927931;2001
W2994320974;1987
W2002327778;1997
W93210240;1995
W1920916300;1995
W1994274413;1995
W2033842316;1995
W2041405793;1968
W2043949166;1995
W2067150398;1996
W2074361371;1991
W2303068392;1995
W2032782690;2005
W1511975670;1997
W1552419654;2004
W1572454441;1996
W2488248185;2016
W2031312047;2003
W2560140854;2007
W4234381443;1996
W1995258570;1975
W1592541565;2007
W144503376;2004
W188908543;2001
W2005078299;1986
W2111897075;2003
W2159569701;2003
W2580255656;2003
W1983180727;2009
W1511496623;2001
W1565790345;2003
W1985037427;1994
W2162798680;2003
W2183596954;2004
W2984360154;2002
W3144127399;2008
W2053933695;2005
W2182038597;2001
W2280732471;2004
W1788938249;2003
W42614002;2002
W105087589;2000
W1493950367;2006
W1512093858;1999
W1530955034;1999
W1973739479;1997
W2132728204;1985
W2043123141;2009
W1603192282;2005
W2157607125;2006
W2117592456;2020
W124864825;2003
W166492345;1992
W1506845741;2002
W1530444236;2003
W1712721656;2003
W2030077455;1995
W2061242453;1998
W2073951428;2001
W2139315044;2001
W2146934839;1998
W2160097404;2020
W2180885055;1986
W2966207845;2008
W2127499517;2007
W1571803411;1995
W1591671213;1987
W2133750853;1999
W13028141;['']
W1568701078;1994
W1592890670;1977
W1963809925;2011
W203658854;1997
W629040682;2005
W1591420425;1902
W2017008385;1999
W2038864179;2006
W2109810132;1986
W2165344899;2005
W2561288436;2000
W2950997163;2006
W3021970622;1988
W3096254839;1921
W3204540359;1989
W234836582;2010
W2185764741;2006
W2294607986;2007
W2413631173;2012
W1551636716;1988
W2063964324;2003
W2553793745;2016
W1559340483;2012
W1901125381;2014
W1968204814;2009
W1977296193;2012
W1978277148;2014
W1983492682;2011
W1996410435;2003
W2013663414;2011
W2015191210;2009
W2045205142;2013
W2051013209;2013
W2051051026;2006
W2073128029;2013
W2083755493;2009
W2087443883;2002
W2100924436;2008
W2116967411;2010
W2163643776;2013
W2164099431;2011
W2165099843;2008
W2803938087;2018
W2076145105;2014
W2249913804;2015
W2390602630;2016
W2478130248;2016
W2535229828;2016
W2875739474;2018
W1503819671;2011
W52712745;1996
W1582247849;2019
W2397253692;1991
W2494151939;2005
W2807662459;2001
W2950113091;1997
W2107654138;2007
W1500809716;2002
W1839161101;2004
W2007547318;2006
W2088118154;2006
W2126337412;2002
W2159765281;1999
W3004042178;2006
W2162779955;2007
W1500367798;2006
W1501488688;2007
W2017240144;2005
W2148606310;2004
W2338603254;2003
W2183400532;['']
W1778685146;1956
W2168001607;['']
W2188442153;2011
W588688237;2007
W2552510894;['']
W2189127981;2013
W1945133026;2004
W2216253641;2015
W2365110597;2008
W2387059400;2009
W2798628188;1988
W279943425;1999
W1945420283;1986
W2011687717;1996
W2016481549;1997
W28722945;2009
W54814713;2007
W73747669;2008
W1487370234;2007
W1512025142;1996
W1521332884;2006
W1547444806;2007
W1599484528;2010
W2002744470;2004
W2065000735;2003
W2071413335;2009
W2123308910;2009
W2132774032;2006
W2153609997;2008
W2249998823;2007
W2493181942;2007
W2619918853;2010
W3041149780;1963
W2026931329;2009
W2035820341;2004
W1511281585;2015
W1995067971;2014
W1999482159;2014
W2044722242;2013
W2069960078;2014
W2161309754;2014
W2320184732;2014
W17283546;2013
W44890149;2007
W95059149;2011
W96338235;2010
W105938993;['']
W127151740;2011
W263063340;2009
W560932903;2011
W1494980920;2010
W1519575897;2010
W1561985454;2009
W1581191676;2011
W1972308818;2009
W2034978010;1994
W2109210123;2009
W2127492128;['']
W2140739497;1997
W2154855921;2007
W2160927412;2007
W2525826716;2003
W1818927429;['']
W149915880;2000
W628957319;2001
W1585267964;2009
W1991635648;1990
W2017764450;2013
W2467933174;2010
W1883272997;2014
W600691973;2003
W1520387187;1997
W1527935828;1949
W1584236031;1983
W1584743776;2012
W2021408895;2013
W2151869555;2011
W1993596979;2013
W2012393468;2006
W2142368091;1988
W2171710689;2010
W2028169303;2012
W968498777;2006
W1030751627;2011
W1990522614;2011
W2091304861;1998
W2157799896;2000
W2334768682;2010
W2486520801;2004
W2076261212;2014
W640267400;2001
W2036993253;2010
W2044358040;2011
W2166703703;2008
W2103047639;['']
W2132717435;2012
W1494152709;2011
W1507655906;2001
W2004741515;2011
W2058688199;1980
W2066120005;2011
W2098720042;2011
W2111172831;2011
W2131480458;2006
W2536816387;2011
W2998123237;['']
W2171094181;2010
W92270702;2007
W262970172;2002
W1555148682;2014
W1559234337;2005
W1564947197;1996
W1987182744;2008
W2121133761;2004
W2135463994;1990
W2149259053;2009
W2159607295;2005
W2181808702;2006
W1546890135;2003
W1668484241;2014
W2125468897;2005
W2151722658;2000
W3143813730;['']
W2213192195;2014
W2183771340;2005
W2184524613;['']
W2291213404;2016
W175517644;1976
W202806372;2004
W338909635;2003
W645012813;1997
W1909862613;2003
W2001691152;1985
W2585936939;2017
W1539024577;1999
W2622866774;2017
W927394476;2016
W1516406246;['']
W1918949178;2016
W1972414568;2000
W2032090801;2012
W2043820912;2016
W2065339889;2015
W2113657762;2011
W2127607336;2012
W2132279485;2015
W2146401134;2015
W2164946207;1995
W2222868665;['']
W2286824201;2015
W2324509109;2001
W2462434107;2017
W2992004406;2013
W3037755571;2020
W2898434160;2018
W3093509974;2019
W2015779765;2009
W2275530856;2011
W2344564913;2015
W2809564678;2018
W3123481238;2012
W1486788396;2011
W1509202021;2008
W2301252584;2008
W3147889741;2015
W341375291;2020
W138817018;['']
W1583984142;2005
W2029544180;2007
W2042115681;2006
W2075229281;2005
W4287092180;2022
W2598840888;2016
W2608236991;2017
W2739138850;2017
W2954032285;2019
W2954985656;2019
W2955918326;2019
W2967166104;2021
W2998421891;2018
W3044585631;2020
W3128857817;2021
W3162503898;2021
W3186497768;2021
W3217265577;2021
W4205972012;2021
W628280801;2011
W68043845;2008
W184962808;1992
W1917566226;2010
W1982830132;2000
W1996344957;2000
W2023730359;2009
W2034009390;2006
W2159873072;2010
W3196510789;1996
W87888153;['']
W1539712169;2005
W1578797898;2007
W2077929714;2010
W2099783396;2007
W2111006020;2006
W2115323102;2004
W2127897548;2007
W2143400120;2010
W2152803910;2007
W2154563310;2002
W2164803227;2007
W2183690760;2011
W89524713;2009
W2573078318;2007
W2182353877;['']
W101587247;2003
W596700960;2009
W1599934913;2009
W2079760645;2011
W2121560426;2007
W2556238337;2009
W2182598486;2011
W1832454677;2010
W2183264127;2014
W1591608973;1987
W1660479435;2001
W1981804980;2014
W2000425991;2005
W2183361090;2013
W2288699131;2006
W2127736340;2008
W2119974270;2001
W2390718138;2008
W2125655203;2006
W2068674479;2005
W2136339797;2003
W2030334259;2013
W47559092;2016
W64208017;2001
W330877281;2002
W594315339;2000
W1121475446;2000
W1503772858;1999
W1512455552;2007
W1513093367;2019
W1513170536;2009
W1566985146;1996
W1888151937;2010
W2002453573;2008
W2012241407;2000
W2012257824;2000
W2018110815;1996
W2023207987;2000
W2025784726;1983
W2032440215;1994
W2040760046;2001
W2062533642;2004
W2063846087;2006
W2067617675;1996
W2080072595;2007
W2080154385;2003
W2083043979;1995
W2094179523;1994
W2106843597;2003
W2117283329;2002
W2123323895;1990
W2127145329;1994
W2128340945;2002
W2140348425;2005
W2145457245;2007
W2171539396;1999
W2173772081;2003
W2301676106;2001
W2503235571;1904
W2520660681;1995
W2605109227;1992
W2730488372;1997
W2906612859;2013
W2132813652;2008
W27444024;1997
W203512775;2004
W565139980;1996
W1500508797;2003
W1544407469;1996
W1938243744;2003
W2046707752;1990
W2047148922;2003
W2052033074;2000
W2069440765;2004
W2284241729;1998
W2724757337;2008
W2811487833;2005
W3142020655;1916
W1996647200;2008
W2065813865;2011
W2065683821;2008
W325314667;2013
W2142178854;2010
W1531336438;2001
W1971039047;2005
W1981923011;1999
W2035834871;2000
W2037732564;2008
W2040351312;2004
W2058629870;1997
W2072910891;1994
W2078328470;2000
W2079382178;2006
W2088133633;2005
W2103108757;2003
W2111591752;2003
W2120414497;1983
W2121165793;2002
W2137072740;2009
W2149891047;2003
W2026077619;2014
W1995030434;2010
W2014566032;2009
W2026315986;2007
W2034464735;2011
W2056867850;2003
W2070130938;2006
W2076396037;2002
W2114058809;2010
W2128542449;2003
W2130056068;2002
W2158234052;2007
W2158291457;2001
W2297484767;2002
W4231660043;2002
W1806940748;1998
W1672611483;2015
W36561770;2005
W151507291;2002
W1705796291;2013
W1782332740;2011
W1922751482;1995
W1975240402;2009
W2015142109;2004
W2042831895;2014
W2152532618;2013
W2467572693;2007
W2469220097;2014
W1973838802;2000
W2101583654;2010
W1992781541;2014
W1519498364;2006
W2079693953;2012
W2109558804;2012
W2477455917;2012
W2135847087;2011
W55694732;2001
W100766589;2001
W106123598;2000
W145718704;1996
W350022389;2004
W604972776;2007
W1495448883;2006
W1557261616;2013
W1578579662;1981
W1580870731;1993
W1585819273;1998
W1601738874;2020
W1967858307;1989
W1972628193;1990
W2007135233;1998
W2009915147;1993
W2011354687;1974
W2014323876;1971
W2017856507;1996
W2076031919;1998
W2082999089;1998
W2084146094;2004
W2098477818;2007
W2105147716;2001
W2126609921;1995
W2146722262;1985
W2148374480;1979
W2336301771;2004
W2418530303;2004
W2587448746;1995
W2993462951;2000
W3035791745;2007
W3041853634;2007
W2083885446;2013
W1482570471;2004
W1607250956;2008
W2060237338;2012
W2093946942;2001
W2528659107;1979
W2592417260;2008
W2649882939;2017
W1880725881;2013
W2089177260;2011
W2900008498;2018
W1894326336;2016
W1996573470;2013
W2016909524;1980
W2023980511;1999
W2031193590;2005
W2041006337;2012
W2051211166;2012
W2563049380;2016
W2583175217;2017
W2981258371;2007
W2993957693;2016
W1640259929;2013
W326831310;1989
W1492799266;1988
W1500115195;2000
W1559837540;2005
W1578935983;2019
W2012878053;1963
W2044318323;1995
W2080635001;2009
W2087131295;2011
W2107088095;1997
W2136219289;1994
W2168696294;['']
W1573747990;2001
W3168183861;2008
W2183687684;2008
W340693172;2004
W2082298179;2003
W2128675459;2004
W2144788485;1995
W2151587352;1992
W2584404006;1998
W2186967431;['']
W1503976209;2000
W2247305197;2011
W164532081;1991
W1512451903;2002
W1587418562;2014
W1990473129;1985
W2005346502;2003
W2102240069;2002
W2318669050;2011
